ParentCommit	ChildCommit	Comment
bd6bf97ce42cf1bcce63a08ec157b6b1d7e88c26	e02136e0e01d18d4a9f5c38aa88a95c6d313ee59	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401021 
bd6bf97ce42cf1bcce63a08ec157b6b1d7e88c26	50d0dd340293d536b55aaf6f2d053c7661e8dd3f	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401020 
bd6bf97ce42cf1bcce63a08ec157b6b1d7e88c26	d6a1b7725ef850a13c6ba31d3c5bb83ac5ca029d	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401019 
bd6bf97ce42cf1bcce63a08ec157b6b1d7e88c26	2526c7a9715455be3047ff705848ba1b5c1d7475	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401018 
bd6bf97ce42cf1bcce63a08ec157b6b1d7e88c26	c7aba064388aea5f953b077fb1b85567350973cd	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401017 
bd6bf97ce42cf1bcce63a08ec157b6b1d7e88c26	7c24753926a6da50569e7b814e923cc3e241fc3e	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401016 
bd6bf97ce42cf1bcce63a08ec157b6b1d7e88c26	51bbce7cb9f704925e274c66cb32813850080c5c	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401015 
bd6bf97ce42cf1bcce63a08ec157b6b1d7e88c26	37dd04ed47cce432dfab3b904090ba52e57bc6d1	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401010 
bd6bf97ce42cf1bcce63a08ec157b6b1d7e88c26	bf9943fc50050122d7e4618e40c3c5e2d933c99d	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40979 
bd6bf97ce42cf1bcce63a08ec157b6b1d7e88c26	16969578d84277482e409b62bd24552754c392ae	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40954 
bd6bf97ce42cf1bcce63a08ec157b6b1d7e88c26	d3e0b7ad02b07427c032b457f4f3f9b0bfd1fca9	do not download  download latest stable from  downloads  tab further ms chart changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40935 
bd6bf97ce42cf1bcce63a08ec157b6b1d7e88c26	bcce001de3a0b4c0a23f5a2a87825f50e81df39d	do not download  download latest stable from  downloads  tab   further viewstate changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40926 
bd6bf97ce42cf1bcce63a08ec157b6b1d7e88c26	cdc1a8a8de3cb591d470034b17bcbe04c55932c5	do not download  download latest stable from  downloads  tab further newsletter changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40902 
bd6bf97ce42cf1bcce63a08ec157b6b1d7e88c26	5e4f0c8966bf1ba3042c343f636585fac5b1dfe8	do not download  download latest stable from  downloads  tab   minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40900 
bd6bf97ce42cf1bcce63a08ec157b6b1d7e88c26	1b44d71e90282142cc53ee7b373c87630376d23c	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40892 
43b77e354894f08bea2c2b6f2d280faaca367c3b	43b77e354894f08bea2c2b6f2d280faaca367c3b	do not download  download latest stable from  downloads  tab minor changes  added comment regarding shared ssl issue     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401045 
43b77e354894f08bea2c2b6f2d280faaca367c3b	97ca101a466c6bdea4ff10b7df5b65d7efb8518b	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401278 
43b77e354894f08bea2c2b6f2d280faaca367c3b	2a1b3ebf51d13e04d8972002f23a86b6641d21f4	do not download  download latest stable from  downloads  tab minor wishlist page changes     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401267 
43b77e354894f08bea2c2b6f2d280faaca367c3b	15e5dcb9bced4f7f2d34ae7f0861e198fb8628b3	do not download  download latest stable from  downloads  tab minor changes     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401266 
43b77e354894f08bea2c2b6f2d280faaca367c3b	846ed81b802fb7c405b5fe4d55c3c8c640e37949	do not download  download latest stable from  downloads  tab minor ioc di changes     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401265 
43b77e354894f08bea2c2b6f2d280faaca367c3b	07dfe0e9c5294d2ee303d158a233425661c70c33	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401261 
43b77e354894f08bea2c2b6f2d280faaca367c3b	1a2677e172980adf053acb159f13c8b27a2fe498	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401260 
43b77e354894f08bea2c2b6f2d280faaca367c3b	1594f16da7892099b4df1910936f67dfc826e737	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401259 
43b77e354894f08bea2c2b6f2d280faaca367c3b	010134a2648ef52373f42fa56d558da56cb98242	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401258 
43b77e354894f08bea2c2b6f2d280faaca367c3b	8715e5921afe0b359e944d485b8f54e85801618a	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401246 
43b77e354894f08bea2c2b6f2d280faaca367c3b	ff976efdcd52e80335d2605dbf8eb4a879f27dce	do not download  download latest stable from  downloads  tab minor css changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401235 
43b77e354894f08bea2c2b6f2d280faaca367c3b	2c75e78e1ffd96fa41dbe2706f387901e5cfe1ef	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401209 
43b77e354894f08bea2c2b6f2d280faaca367c3b	f2198bb6ecc31365d0f0948c9dcd9a4645bfea36	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401208 
43b77e354894f08bea2c2b6f2d280faaca367c3b	c72bb23a2076fbdfc1b5d21aee42c93b4b6cb7d9	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401105 
43b77e354894f08bea2c2b6f2d280faaca367c3b	d08384b0be3c3996dc46aff9c2b7d0ab0247924d	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401096 
43b77e354894f08bea2c2b6f2d280faaca367c3b	12bffdfe6cdad603c751d7398fbf147e8298ccbf	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401088 
43b77e354894f08bea2c2b6f2d280faaca367c3b	e88fd2010b89d24efc4fd51ec0608a9f894f203f	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401080 
43b77e354894f08bea2c2b6f2d280faaca367c3b	9f6af538cab9907709e2eae949644058fd4d3b94	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401053 
43b77e354894f08bea2c2b6f2d280faaca367c3b	c53c7b76d19e0cc74aea70e638c5e4b0a9c85d05	do not download  download latest stable from  downloads  tab minor fedex changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401040 
43b77e354894f08bea2c2b6f2d280faaca367c3b	00e45da5142186b87f646c5c2a75768f177b866e	do not download  download latest stable from  downloads  tab minor changes  tax configuration     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401024 
43b77e354894f08bea2c2b6f2d280faaca367c3b	b69feea781239c70542f3806a78807a4b9dccdc4	do not download  download latest stable from  downloads  tab minor changes  shipping configuration     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401023 
43b77e354894f08bea2c2b6f2d280faaca367c3b	e02136e0e01d18d4a9f5c38aa88a95c6d313ee59	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401021 
43b77e354894f08bea2c2b6f2d280faaca367c3b	50d0dd340293d536b55aaf6f2d053c7661e8dd3f	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401020 
43b77e354894f08bea2c2b6f2d280faaca367c3b	d6a1b7725ef850a13c6ba31d3c5bb83ac5ca029d	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401019 
43b77e354894f08bea2c2b6f2d280faaca367c3b	2526c7a9715455be3047ff705848ba1b5c1d7475	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401018 
43b77e354894f08bea2c2b6f2d280faaca367c3b	c7aba064388aea5f953b077fb1b85567350973cd	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401017 
43b77e354894f08bea2c2b6f2d280faaca367c3b	7c24753926a6da50569e7b814e923cc3e241fc3e	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401016 
43b77e354894f08bea2c2b6f2d280faaca367c3b	51bbce7cb9f704925e274c66cb32813850080c5c	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401015 
43b77e354894f08bea2c2b6f2d280faaca367c3b	37dd04ed47cce432dfab3b904090ba52e57bc6d1	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401010 
43b77e354894f08bea2c2b6f2d280faaca367c3b	bf9943fc50050122d7e4618e40c3c5e2d933c99d	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40979 
43b77e354894f08bea2c2b6f2d280faaca367c3b	207b40fa355ffd197b43a8e484e415dc24fcca99	do not download  download latest stable from  downloads  tab minor seohelper changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40966 
43b77e354894f08bea2c2b6f2d280faaca367c3b	16969578d84277482e409b62bd24552754c392ae	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40954 
43b77e354894f08bea2c2b6f2d280faaca367c3b	2c7c1dc06c3c6f46753390a9ff781fdb9d180abe	do not download  download latest stable from  downloads  tab minor poll changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40953 
43b77e354894f08bea2c2b6f2d280faaca367c3b	5e4f0c8966bf1ba3042c343f636585fac5b1dfe8	do not download  download latest stable from  downloads  tab   minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40900 
43b77e354894f08bea2c2b6f2d280faaca367c3b	cca3d5b36cb4f12f3fcfe33ce9a67ceba45559f4	do not download  download latest stable from  downloads  tab minor issue fixed    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40894 
43b77e354894f08bea2c2b6f2d280faaca367c3b	1b44d71e90282142cc53ee7b373c87630376d23c	do not download  download latest stable from  downloads  tab minor changes    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 40892 
0b20ed3a4967bc4eb598ec5f904ff7cc3a9c1b16	0b20ed3a4967bc4eb598ec5f904ff7cc3a9c1b16	do not download  download latest stable from  downloads  tab reward points were not supported by paypal express payment method    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401038 
0b20ed3a4967bc4eb598ec5f904ff7cc3a9c1b16	5f890fbbd78d6602976abc8da4e9ed1de91753b1	do not download  download latest stable from  downloads  tab ccavenue  india  payment method    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401012 
fd6833398093f2a5599a392a1b350ed4f35ae8b3	fd6833398093f2a5599a392a1b350ed4f35ae8b3	do not download  download latest stable from  downloads  tab further performance optimization  category product variant and discount mapping     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401036 
fd6833398093f2a5599a392a1b350ed4f35ae8b3	268d04b21ca2cfe7c658ee090528a27950fb78fd	do not download  download latest stable from  downloads  tab further performance optimization    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401269 
fd6833398093f2a5599a392a1b350ed4f35ae8b3	fe1ffb56b618d6ea14b1a7aa246919b6a00aeea4	do not download  download latest stable from  downloads  tab further performance optimization    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401255 
fd6833398093f2a5599a392a1b350ed4f35ae8b3	41fb672432a0c55b1dd1beeae576e0079eea311a	do not download  download latest stable from  downloads  tab further minor performance optimization    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401236 
fd6833398093f2a5599a392a1b350ed4f35ae8b3	ccd5be32ada70792a69ef8e6bcac3bbef456437d	do not download  download latest stable from  downloads  tab performance optimization    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401220 
fd6833398093f2a5599a392a1b350ed4f35ae8b3	7f4f307a8f252203db7266bbb8fca6adfc3c4329	do not download  download latest stable from  downloads  tab minor performance optimization    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401218 
fd6833398093f2a5599a392a1b350ed4f35ae8b3	7ce28f8c0ac39be759180c470bf93618ca68080a	do not download  download latest stable from  downloads  tab minor performance optimization    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401193 
fd6833398093f2a5599a392a1b350ed4f35ae8b3	19176427c9df3fb6a0913daf3d1f1258294539ca	do not download  download latest stable from  downloads  tab minor performance optimization    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401176 
fd6833398093f2a5599a392a1b350ed4f35ae8b3	ecfcbb65d6faa8bf28485932888148ac59147820	do not download  download latest stable from  downloads  tab minor performance optimization    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401129 
fd6833398093f2a5599a392a1b350ed4f35ae8b3	00b3552448d969e2a1a5aa470d2de5cb35bced9f	do not download  download latest stable from  downloads  tab further performance optimization  customer and customer role mapping     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401037 
fd6833398093f2a5599a392a1b350ed4f35ae8b3	4372bea96acee6cc45f36ce0f088bc31c99cd2c4	do not download  download latest stable from  downloads  tab further performance optimization    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401035 
fd6833398093f2a5599a392a1b350ed4f35ae8b3	e19f80cbb2b94335120e8688eeff7d2fe868568c	do not download  download latest stable from  downloads  tab further performance optimization    hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401030 
4b109b5848adb1eb86756aa1611224aa305108bb	4b109b5848adb1eb86756aa1611224aa305108bb	do not download  download latest stable from  downloads  tab further blog changes  group posts by year month     hg   extra   convert revision   svn 3a712752d5 f020 ad4b 8268 b7cbb332fca5 trunk 401025 
